N,lL,hH,LH,data_name,x,y
1,0.10,0.10,2.500,2.00,1.71,841.768
1,0.10,0.10,2.500,2.00,1.85,801.126
1,0.10,0.10,2.500,2.00,2,762.565
1,0.10,0.10,2.500,2.00,2.16,726.217
1,0.10,0.10,2.500,2.00,2.33,691.507
1,0.10,0.10,2.500,2.00,2.51,648.095
1,0.10,0.10,2.500,2.00,2.71,595.073
1,0.10,0.10,2.500,2.00,2.93,535.263
1,0.10,0.10,2.500,2.00,3.17,473.083
1,0.10,0.10,2.500,2.00,3.42,413.769
1,0.10,0.10,2.500,2.00,3.69,359.963
1,0.10,0.10,2.500,2.00,3.99,312.144
1,0.10,0.10,2.500,2.00,4.3,272.519
1,0.10,0.10,2.500,2.00,4.65,236.654
1,0.10,0.10,2.500,2.00,5.02,206.34
1,0.10,0.10,2.500,2.00,5.42,179.389
1,0.10,0.10,2.500,2.00,5.85,156.241
1,0.10,0.10,2.500,2.00,6.32,136.755
1,0.10,0.10,2.500,2.00,6.82,123.444
1,0.10,0.10,2.500,2.00,7.37,110.864
1,0.10,0.10,2.500,2.00,7.96,99.7482
1,0.10,0.10,2.500,2.00,8.59,89.8764
1,0.10,0.10,2.500,2.00,9.28,80.4685
1,0.10,0.10,2.500,2.00,10.02,72.2206
1,0.10,0.10,2.500,2.00,10.82,64.9414
1,0.10,0.10,2.500,2.00,11.68,58.0718
1,0.10,0.10,2.500,2.00,12.61,51.5471
1,0.10,0.10,2.500,2.00,13.62,46.0381
1,0.10,0.10,2.500,2.00,14.71,41.1459
1,0.10,0.10,2.500,2.00,15.88,36.8035
1,0.10,0.10,2.500,2.00,17.15,32.8357
1,0.10,0.10,2.500,2.00,18.52,28.9836
1,0.10,0.10,2.500,2.00,20,25.6468
1,0.10,0.10,2.500,4.00,1,148.946
1,0.10,0.10,2.500,4.00,1.08,144.952
1,0.10,0.10,2.500,4.00,1.17,140.077
1,0.10,0.10,2.500,4.00,1.26,135.094
1,0.10,0.10,2.500,4.00,1.36,129.873
1,0.10,0.10,2.500,4.00,1.47,124.553
1,0.10,0.10,2.500,4.00,1.59,119.256
1,0.10,0.10,2.500,4.00,1.71,114.423
1,0.10,0.10,2.500,4.00,1.85,109.231
1,0.10,0.10,2.500,4.00,2,104.225
1,0.10,0.10,2.500,4.00,2.16,99.44
1,0.10,0.10,2.500,4.00,2.33,93.6702
1,0.10,0.10,2.500,4.00,2.51,87.2719
1,0.10,0.10,2.500,4.00,2.71,80.067
1,0.10,0.10,2.500,4.00,2.93,72.3648
1,0.10,0.10,2.500,4.00,3.17,64.7396
1,0.10,0.10,2.500,4.00,3.42,57.7537
1,0.10,0.10,2.500,4.00,3.69,51.446
1,0.10,0.10,2.500,4.00,3.99,45.7362
1,0.10,0.10,2.500,4.00,4.3,40.9665
1,0.10,0.10,2.500,4.00,4.65,36.4472
1,0.10,0.10,2.500,4.00,5.02,32.6103
1,0.10,0.10,2.500,4.00,5.42,29.7535
1,0.10,0.10,2.500,4.00,5.85,27.1437
1,0.10,0.10,2.500,4.00,6.32,24.7184
1,0.10,0.10,2.500,4.00,6.82,22.5648
1,0.10,0.10,2.500,4.00,7.37,20.5002
1,0.10,0.10,2.500,4.00,7.96,18.672
1,0.10,0.10,2.500,4.00,8.59,16.9765
1,0.10,0.10,2.500,4.00,9.28,15.3823
1,0.10,0.10,2.500,4.00,10.02,13.9404
1,0.10,0.10,2.500,4.00,10.82,12.6759
1,0.10,0.10,2.500,4.00,11.68,11.444
1,0.10,0.10,2.500,4.00,12.61,10.3222
1,0.10,0.10,2.500,4.00,13.62,9.31825
1,0.10,0.10,2.500,4.00,14.71,8.42792
1,0.10,0.10,2.500,4.00,15.88,7.6504
1,0.10,0.10,2.500,4.00,17.15,6.8907
1,0.10,0.10,2.500,4.00,18.52,6.17113
1,0.10,0.10,2.500,4.00,20,5.53046
1,0.10,0.10,5.000,0.25,1,40614.5
1,0.10,0.10,5.000,0.25,1.08,39556.4
1,0.10,0.10,5.000,0.25,1.17,38551.1
1,0.10,0.10,5.000,0.25,1.26,37757.3
1,0.10,0.10,5.000,0.25,1.36,36789.8
1,0.10,0.10,5.000,0.25,1.47,35625.1
1,0.10,0.10,5.000,0.25,1.59,34295.8
1,0.10,0.10,5.000,0.25,1.71,32967.3
1,0.10,0.10,5.000,0.25,1.85,31458.7
1,0.10,0.10,5.000,0.25,2,29927.1
1,0.10,0.10,5.000,0.25,2.16,28394.4
1,0.10,0.10,5.000,0.25,2.33,26930.4
1,0.10,0.10,5.000,0.25,2.51,25541.5
1,0.10,0.10,5.000,0.25,2.71,24175
1,0.10,0.10,5.000,0.25,2.93,22846.9
1,0.10,0.10,5.000,0.25,3.17,21574.1
1,0.10,0.10,5.000,0.25,3.42,20417
1,0.10,0.10,5.000,0.25,3.69,19322.3
1,0.10,0.10,5.000,0.25,3.99,18253.9
1,0.10,0.10,5.000,0.25,4.3,17284.3
1,0.10,0.10,5.000,0.25,4.65,16336.2
1,0.10,0.10,5.000,0.25,5.02,15462
1,0.10,0.10,5.000,0.25,5.42,14499.3
1,0.10,0.10,5.000,0.25,5.85,13276.4
1,0.10,0.10,5.000,0.25,6.32,12017.7
1,0.10,0.10,5.000,0.25,6.82,10751.2
1,0.10,0.10,5.000,0.25,7.37,9530.82
1,0.10,0.10,5.000,0.25,7.96,8372.56
1,0.10,0.10,5.000,0.25,8.59,7344.67
1,0.10,0.10,5.000,0.25,9.28,6666.74
1,0.10,0.10,5.000,0.25,10.02,6045.26
1,0.10,0.10,5.000,0.25,10.82,5454.26
1,0.10,0.10,5.000,0.25,11.68,4918.04
1,0.10,0.10,5.000,0.25,12.61,4426.46
1,0.10,0.10,5.000,0.25,13.62,3971.08
1,0.10,0.10,5.000,0.25,14.71,3547.38
1,0.10,0.10,5.000,0.25,15.88,3179.46
1,0.10,0.10,5.000,0.25,17.15,2833.98
1,0.10,0.10,5.000,0.25,18.52,2526.92
1,0.10,0.10,5.000,0.25,20,2241.85
1,0.10,0.10,5.000,0.50,1,17206.6
1,0.10,0.10,5.000,0.50,1.08,16760.1
1,0.10,0.10,5.000,0.50,1.17,16373.2
1,0.10,0.10,5.000,0.50,1.26,16030
1,0.10,0.10,5.000,0.50,1.36,15597.4
1,0.10,0.10,5.000,0.50,1.47,15076.5
1,0.10,0.10,5.000,0.50,1.59,14477.9
1,0.10,0.10,5.000,0.50,1.71,13870.7
1,0.10,0.10,5.000,0.50,1.85,13196.5
1,0.10,0.10,5.000,0.50,2,12530.5
1,0.10,0.10,5.000,0.50,2.16,11877.4
1,0.10,0.10,5.000,0.50,2.33,11256.1
1,0.10,0.10,5.000,0.50,2.51,10664.5
1,0.10,0.10,5.000,0.50,2.71,10086.7
1,0.10,0.10,5.000,0.50,2.93,9523.13
1,0.10,0.10,5.000,0.50,3.17,8983.93
1,0.10,0.10,5.000,0.50,3.42,8494.68
1,0.10,0.10,5.000,0.50,3.69,8032.36
1,0.10,0.10,5.000,0.50,3.99,7583.16
1,0.10,0.10,5.000,0.50,4.3,7175.01
1,0.10,0.10,5.000,0.50,4.65,6776.72
1,0.10,0.10,5.000,0.50,5.02,6402.17
1,0.10,0.10,5.000,0.50,5.42,5949.24
1,0.10,0.10,5.000,0.50,5.85,5413.18
1,0.10,0.10,5.000,0.50,6.32,4885.35
1,0.10,0.10,5.000,0.50,6.82,4381.95
1,0.10,0.10,5.000,0.50,7.37,3867.57
1,0.10,0.10,5.000,0.50,7.96,3401.85
1,0.10,0.10,5.000,0.50,8.59,2972.82
1,0.10,0.10,5.000,0.50,9.28,2690.81
1,0.10,0.10,5.000,0.50,10.02,2430.06
1,0.10,0.10,5.000,0.50,10.82,2185.15
1,0.10,0.10,5.000,0.50,11.68,1966.41
1,0.10,0.10,5.000,0.50,12.61,1764.52
1,0.10,0.10,5.000,0.50,13.62,1573.86
1,0.10,0.10,5.000,0.50,14.71,1402.89
1,0.10,0.10,5.000,0.50,15.88,1251.5
1,0.10,0.10,5.000,0.50,17.15,1112.09
1,0.10,0.10,5.000,0.50,18.52,985.377
1,0.10,0.10,5.000,0.50,20,871.413
1,0.10,0.10,5.000,1.00,1,5243.6
1,0.10,0.10,5.000,1.00,1.08,5123.62
1,0.10,0.10,5.000,1.00,1.17,5016.01
1,0.10,0.10,5.000,1.00,1.26,4894.8
1,0.10,0.10,5.000,1.00,1.36,4741.23
1,0.10,0.10,5.000,1.00,1.47,4562.02
1,0.10,0.10,5.000,1.00,1.59,4369.31
1,0.10,0.10,5.000,1.00,1.71,4182.28
1,0.10,0.10,5.000,1.00,1.85,3976.09
1,0.10,0.10,5.000,1.00,2,3771.82
1,0.10,0.10,5.000,1.00,2.16,3573.81
1,0.10,0.10,5.000,1.00,2.33,3383.88
1,0.10,0.10,5.000,1.00,2.51,3206.58
1,0.10,0.10,5.000,1.00,2.71,3030.08
1,0.10,0.10,5.000,1.00,2.93,2859.68
1,0.10,0.10,5.000,1.00,3.17,2697.35
1,0.10,0.10,5.000,1.00,3.42,2548.97
1,0.10,0.10,5.000,1.00,3.69,2408.87
1,0.10,0.10,5.000,1.00,3.99,2273.38
1,0.10,0.10,5.000,1.00,4.3,2149.94
1,0.10,0.10,5.000,1.00,4.65,2028.51
1,0.10,0.10,5.000,1.00,5.02,1904.53
1,0.10,0.10,5.000,1.00,5.42,1759
1,0.10,0.10,5.000,1.00,5.85,1602.56
1,0.10,0.10,5.000,1.00,6.32,1441.91
1,0.10,0.10,5.000,1.00,6.82,1287.11
1,0.10,0.10,5.000,1.00,7.37,1133.49
1,0.10,0.10,5.000,1.00,7.96,993.04
1,0.10,0.10,5.000,1.00,8.59,861.658
1,0.10,0.10,5.000,1.00,9.28,779.124
1,0.10,0.10,5.000,1.00,10.02,701.431
1,0.10,0.10,5.000,1.00,10.82,630.386
1,0.10,0.10,5.000,1.00,11.68,565.835
1,0.10,0.10,5.000,1.00,12.61,505.95
1,0.10,0.10,5.000,1.00,13.62,450.166
1,0.10,0.10,5.000,1.00,14.71,400.923
1,0.10,0.10,5.000,1.00,15.88,356.514
1,0.10,0.10,5.000,1.00,17.15,316.22
1,0.10,0.10,5.000,1.00,18.52,278.962
1,0.10,0.10,5.000,1.00,20,246.952
1,0.10,0.10,5.000,2.00,1,1092.96
1,0.10,0.10,5.000,2.00,1.08,1056.07
1,0.10,0.10,5.000,2.00,1.17,1013.73
1,0.10,0.10,5.000,2.00,1.26,973.757
1,0.10,0.10,5.000,2.00,1.36,932.453
1,0.10,0.10,5.000,2.00,1.47,890.238
1,0.10,0.10,5.000,2.00,1.59,848.08
1,0.10,0.10,5.000,2.00,1.71,809.506
1,0.10,0.10,5.000,2.00,1.85,768.732
1,0.10,0.10,5.000,2.00,2,729.624
1,0.10,0.10,5.000,2.00,2.16,693.237
1,0.10,0.10,5.000,2.00,2.33,658.851
1,0.10,0.10,5.000,2.00,2.51,627.544
1,0.10,0.10,5.000,2.00,2.71,596.8
1,0.10,0.10,5.000,2.00,2.93,567.095
1,0.10,0.10,5.000,2.00,3.17,538.794
1,0.10,0.10,5.000,2.00,3.42,513.158
1,0.10,0.10,5.000,2.00,3.69,488.889
1,0.10,0.10,5.000,2.00,3.99,465.395
1,0.10,0.10,5.000,2.00,4.3,444.002
1,0.10,0.10,5.000,2.00,4.65,422.467
1,0.10,0.10,5.000,2.00,5.02,396.331
1,0.10,0.10,5.000,2.00,5.42,364.174
1,0.10,0.10,5.000,2.00,5.85,329.041
1,0.10,0.10,5.000,2.00,6.32,291.49
1,0.10,0.10,5.000,2.00,6.82,255.163
1,0.10,0.10,5.000,2.00,7.37,220.435
1,0.10,0.10,5.000,2.00,7.96,191.678
1,0.10,0.10,5.000,2.00,8.59,166.305
1,0.10,0.10,5.000,2.00,9.28,143.887
1,0.10,0.10,5.000,2.00,10.02,125.147
1,0.10,0.10,5.000,2.00,10.82,108.26
1,0.10,0.10,5.000,2.00,11.68,93.5016
1,0.10,0.10,5.000,2.00,12.61,81.0132
1,0.10,0.10,5.000,2.00,13.62,72.2931
1,0.10,0.10,5.000,2.00,14.71,64.3981
1,0.10,0.10,5.000,2.00,15.88,57.2901
1,0.10,0.10,5.000,2.00,17.15,51.0551
1,0.10,0.10,5.000,2.00,18.52,45.5878
1,0.10,0.10,5.000,2.00,20,40.4869
1,0.10,0.10,5.000,4.00,1,146.788
1,0.10,0.10,5.000,4.00,1.08,142.762
1,0.10,0.10,5.000,4.00,1.17,137.836
1,0.10,0.10,5.000,4.00,1.26,132.827
1,0.10,0.10,5.000,4.00,1.36,127.569
1,0.10,0.10,5.000,4.00,1.47,122.206
1,0.10,0.10,5.000,4.00,1.59,116.867
1,0.10,0.10,5.000,4.00,1.71,111.981
1,0.10,0.10,5.000,4.00,1.85,106.789
1,0.10,0.10,5.000,4.00,2,101.708
1,0.10,0.10,5.000,4.00,2.16,96.8708
1,0.10,0.10,5.000,4.00,2.33,92.3085
1,0.10,0.10,5.000,4.00,2.51,88.115
1,0.10,0.10,5.000,4.00,2.71,84.0002
1,0.10,0.10,5.000,4.00,2.93,79.9529
1,0.10,0.10,5.000,4.00,3.17,76.0203
1,0.10,0.10,5.000,4.00,3.42,72.4195
1,0.10,0.10,5.000,4.00,3.69,68.9983
1,0.10,0.10,5.000,4.00,3.99,65.6756
1,0.10,0.10,5.000,4.00,4.3,62.6099
1,0.10,0.10,5.000,4.00,4.65,58.8663
1,0.10,0.10,5.000,4.00,5.02,54.6542
1,0.10,0.10,5.000,4.00,5.42,50.0529
1,0.10,0.10,5.000,4.00,5.85,45.3768
1,0.10,0.10,5.000,4.00,6.32,40.5709
1,0.10,0.10,5.000,4.00,6.82,36.315
1,0.10,0.10,5.000,4.00,7.37,32.2658
1,0.10,0.10,5.000,4.00,7.96,28.7438
1,0.10,0.10,5.000,4.00,8.59,25.5963
1,0.10,0.10,5.000,4.00,9.28,22.806
1,0.10,0.10,5.000,4.00,10.02,20.3588
1,0.10,0.10,5.000,4.00,10.82,18.4742
1,0.10,0.10,5.000,4.00,11.68,16.7381
1,0.10,0.10,5.000,4.00,12.61,15.1875
1,0.10,0.10,5.000,4.00,13.62,13.7319
1,0.10,0.10,5.000,4.00,14.71,12.4212
1,0.10,0.10,5.000,4.00,15.88,11.2061
1,0.10,0.10,5.000,4.00,17.15,10.1202
1,0.10,0.10,5.000,4.00,18.52,9.14519
1,0.10,0.10,5.000,4.00,20,8.2298
1,0.25,0.10,0.625,0.25,1,30277.9
1,0.25,0.10,0.625,0.25,1.08,28597.7
1,0.25,0.10,0.625,0.25,1.17,26794.7
1,0.25,0.10,0.625,0.25,1.26,25109.4
1,0.25,0.10,0.625,0.25,1.36,23404.1
1,0.25,0.10,0.625,0.25,1.47,21748.3
1,0.25,0.10,0.625,0.25,1.59,20114.1
1,0.25,0.10,0.625,0.25,1.71,18629.3
1,0.25,0.10,0.625,0.25,1.85,17078.3
1,0.25,0.10,0.625,0.25,2,15615.3
1,0.25,0.10,0.625,0.25,2.16,14254.7
1,0.25,0.10,0.625,0.25,2.33,12994.1
1,0.25,0.10,0.625,0.25,2.51,11839.4
1,0.25,0.10,0.625,0.25,2.71,10750
1,0.25,0.10,0.625,0.25,2.93,9724.29
1,0.25,0.10,0.625,0.25,3.17,8792.41
1,0.25,0.10,0.625,0.25,3.42,7968.96
1,0.25,0.10,0.625,0.25,3.69,7229.07
1,0.25,0.10,0.625,0.25,3.99,6525.89
1,0.25,0.10,0.625,0.25,4.3,5930.97
1,0.25,0.10,0.625,0.25,4.65,5346.32
1,0.25,0.10,0.625,0.25,5.02,4822.27
1,0.25,0.10,0.625,0.25,5.42,4348.31
1,0.25,0.10,0.625,0.25,5.85,3907.8
1,0.25,0.10,0.625,0.25,6.32,3496.05
1,0.25,0.10,0.625,0.25,6.82,3130.59
1,0.25,0.10,0.625,0.25,7.37,2783.99
1,0.25,0.10,0.625,0.25,7.96,2469.67
1,0.25,0.10,0.625,0.25,8.59,2193.79
1,0.25,0.10,0.625,0.25,9.28,1936.64
1,0.25,0.10,0.625,0.25,10.02,1711.37
1,0.25,0.10,0.625,0.25,10.82,1510.53
1,0.25,0.10,0.625,0.25,11.68,1332.67
1,0.25,0.10,0.625,0.25,12.61,1167.33
1,0.25,0.10,0.625,0.25,13.62,1014.93
1,0.25,0.10,0.625,0.25,14.71,890.941
1,0.25,0.10,0.625,0.25,15.88,786.601
1,0.25,0.10,0.625,0.25,17.15,693.608
1,0.25,0.10,0.625,0.25,18.52,604.863
1,0.25,0.10,0.625,0.25,20,527.47
1,0.25,0.10,0.625,0.50,1,12752.2
1,0.25,0.10,0.625,0.50,1.08,11995
1,0.25,0.10,0.625,0.50,1.17,11201.5
1,0.25,0.10,0.625,0.50,1.26,10475.8
1,0.25,0.10,0.625,0.50,1.36,9753.77
1,0.25,0.10,0.625,0.50,1.47,9045.25
1,0.25,0.10,0.625,0.50,1.59,8341.98
1,0.25,0.10,0.625,0.50,1.71,7704.78
1,0.25,0.10,0.625,0.50,1.85,7038.7
1,0.25,0.10,0.625,0.50,2,6410.56
1,0.25,0.10,0.625,0.50,2.16,5831.18
1,0.25,0.10,0.625,0.50,2.33,5302.99
1,0.25,0.10,0.625,0.50,2.51,4820.94
1,0.25,0.10,0.625,0.50,2.71,4367.73
1,0.25,0.10,0.625,0.50,2.93,3946.1
1,0.25,0.10,0.625,0.50,3.17,3557.74
1,0.25,0.10,0.625,0.50,3.42,3218.39
1,0.25,0.10,0.625,0.50,3.69,2908.99
1,0.25,0.10,0.625,0.50,3.99,2621.11
1,0.25,0.10,0.625,0.50,4.3,2374.11
1,0.25,0.10,0.625,0.50,4.65,2133.15
1,0.25,0.10,0.625,0.50,5.02,1916.34
1,0.25,0.10,0.625,0.50,5.42,1724.1
1,0.25,0.10,0.625,0.50,5.85,1537.06
1,0.25,0.10,0.625,0.50,6.32,1370.83
1,0.25,0.10,0.625,0.50,6.82,1220.25
1,0.25,0.10,0.625,0.50,7.37,1079.44
1,0.25,0.10,0.625,0.50,7.96,954.173
1,0.25,0.10,0.625,0.50,8.59,840.824
1,0.25,0.10,0.625,0.50,9.28,740.894
1,0.25,0.10,0.625,0.50,10.02,650.159
1,0.25,0.10,0.625,0.50,10.82,571.59
1,0.25,0.10,0.625,0.50,11.68,500.877
1,0.25,0.10,0.625,0.50,12.61,434.334
1,0.25,0.10,0.625,0.50,13.62,376.292
1,0.25,0.10,0.625,0.50,14.71,329.234
1,0.25,0.10,0.625,0.50,15.88,289.936
1,0.25,0.10,0.625,0.50,17.15,254.98
1,0.25,0.10,0.625,0.50,18.52,220.795
1,0.25,0.10,0.625,0.50,20,192.82
1,0.25,0.10,0.625,1.00,1,3804.2
1,0.25,0.10,0.625,1.00,1.08,3573.67
1,0.25,0.10,0.625,1.00,1.17,3333.55
1,0.25,0.10,0.625,1.00,1.26,3114.98
1,0.25,0.10,0.625,1.00,1.36,2896.86
1,0.25,0.10,0.625,1.00,1.47,2678.44
1,0.25,0.10,0.625,1.00,1.59,2462.06
1,0.25,0.10,0.625,1.00,1.71,2266.65
1,0.25,0.10,0.625,1.00,1.85,2064.89
1,0.25,0.10,0.625,1.00,2,1876.96
1,0.25,0.10,0.625,1.00,2.16,1703.96
1,0.25,0.10,0.625,1.00,2.33,1545.89
1,0.25,0.10,0.625,1.00,2.51,1402.71
1,0.25,0.10,0.625,1.00,2.71,1266.96
1,0.25,0.10,0.625,1.00,2.93,1141.98
1,0.25,0.10,0.625,1.00,3.17,1027.17
1,0.25,0.10,0.625,1.00,3.42,927.792
1,0.25,0.10,0.625,1.00,3.69,836.778
1,0.25,0.10,0.625,1.00,3.99,753.823
1,0.25,0.10,0.625,1.00,4.3,680.023
1,0.25,0.10,0.625,1.00,4.65,609.453
1,0.25,0.10,0.625,1.00,5.02,546.979
1,0.25,0.10,0.625,1.00,5.42,489.129
1,0.25,0.10,0.625,1.00,5.85,435.863
1,0.25,0.10,0.625,1.00,6.32,387.841
1,0.25,0.10,0.625,1.00,6.82,344.299
1,0.25,0.10,0.625,1.00,7.37,304.178
1,0.25,0.10,0.625,1.00,7.96,268.15
1,0.25,0.10,0.625,1.00,8.59,235.94
1,0.25,0.10,0.625,1.00,9.28,207.508
1,0.25,0.10,0.625,1.00,10.02,181.868
1,0.25,0.10,0.625,1.00,10.82,159.615
1,0.25,0.10,0.625,1.00,11.68,138.587
1,0.25,0.10,0.625,1.00,12.61,119.978
1,0.25,0.10,0.625,1.00,13.62,104.636
1,0.25,0.10,0.625,1.00,14.71,91.9679
1,0.25,0.10,0.625,1.00,15.88,80.8932
1,0.25,0.10,0.625,1.00,17.15,69.7916
1,0.25,0.10,0.625,1.00,18.52,60.4786
1,0.25,0.10,0.625,1.00,20,52.7965
1,0.25,0.10,0.625,2.00,1,804.785
1,0.25,0.10,0.625,2.00,1.08,714.528
1,0.25,0.10,0.625,2.00,1.17,632.909
1,0.25,0.10,0.625,2.00,1.26,565.581
1,0.25,0.10,0.625,2.00,1.36,501.67
1,0.25,0.10,0.625,2.00,1.47,444.692
1,0.25,0.10,0.625,2.00,1.59,405.816
1,0.25,0.10,0.625,2.00,1.71,372.134
1,0.25,0.10,0.625,2.00,1.85,338.097
1,0.25,0.10,0.625,2.00,2,306.8
1,0.25,0.10,0.625,2.00,2.16,278.524
1,0.25,0.10,0.625,2.00,2.33,252.819
1,0.25,0.10,0.625,2.00,2.51,229.803
1,0.25,0.10,0.625,2.00,2.71,207.948
1,0.25,0.10,0.625,2.00,2.93,187.828
1,0.25,0.10,0.625,2.00,3.17,169.17
1,0.25,0.10,0.625,2.00,3.42,152.851
1,0.25,0.10,0.625,2.00,3.69,137.769
1,0.25,0.10,0.625,2.00,3.99,123.434
1,0.25,0.10,0.625,2.00,4.3,111.027
1,0.25,0.10,0.625,2.00,4.65,99.2201
1,0.25,0.10,0.625,2.00,5.02,88.4889
1,0.25,0.10,0.625,2.00,5.42,78.9863
1,0.25,0.10,0.625,2.00,5.85,70.1457
1,0.25,0.10,0.625,2.00,6.32,62.1976
1,0.25,0.10,0.625,2.00,6.82,55.1885
1,0.25,0.10,0.625,2.00,7.37,48.6891
1,0.25,0.10,0.625,2.00,7.96,43.0763
1,0.25,0.10,0.625,2.00,8.59,37.9979
1,0.25,0.10,0.625,2.00,9.28,33.5116
1,0.25,0.10,0.625,2.00,10.02,29.4089
1,0.25,0.10,0.625,2.00,10.82,25.759
1,0.25,0.10,0.625,2.00,11.68,22.7722
1,0.25,0.10,0.625,2.00,12.61,20.1435
1,0.25,0.10,0.625,2.00,13.62,17.7447
1,0.25,0.10,0.625,2.00,14.71,15.5114
1,0.25,0.10,0.625,2.00,15.88,13.6038
1,0.25,0.10,0.625,2.00,17.15,12.0527
1,0.25,0.10,0.625,2.00,18.52,10.5541
1,0.25,0.10,0.625,2.00,20,9.28425
1,0.25,0.10,0.625,4.00,1,101.854
1,0.25,0.10,0.625,4.00,1.08,93.9912
1,0.25,0.10,0.625,4.00,1.17,87.7215
1,0.25,0.10,0.625,4.00,1.26,81.9029
1,0.25,0.10,0.625,4.00,1.36,76.0496
1,0.25,0.10,0.625,4.00,1.47,70.3503
1,0.25,0.10,0.625,4.00,1.59,64.9292
1,0.25,0.10,0.625,4.00,1.71,60.1973
1,0.25,0.10,0.625,4.00,1.85,55.3454
1,0.25,0.10,0.625,4.00,2,50.8278
1,0.25,0.10,0.625,4.00,2.16,46.7117
1,0.25,0.10,0.625,4.00,2.33,42.9079
1,0.25,0.10,0.625,4.00,2.51,39.4554
1,0.25,0.10,0.625,4.00,2.71,36.1234
1,0.25,0.10,0.625,4.00,2.93,33.0346
1,0.25,0.10,0.625,4.00,3.17,30.1094
1,0.25,0.10,0.625,4.00,3.42,27.5424
1,0.25,0.10,0.625,4.00,3.69,25.0871
1,0.25,0.10,0.625,4.00,3.99,22.7621
1,0.25,0.10,0.625,4.00,4.3,20.7254
1,0.25,0.10,0.625,4.00,4.65,18.7305
1,0.25,0.10,0.625,4.00,5.02,16.944
1,0.25,0.10,0.625,4.00,5.42,15.319
1,0.25,0.10,0.625,4.00,5.85,13.7962
1,0.25,0.10,0.625,4.00,6.32,12.4155
1,0.25,0.10,0.625,4.00,6.82,11.1633
1,0.25,0.10,0.625,4.00,7.37,10.0121
1,0.25,0.10,0.625,4.00,7.96,8.99131
1,0.25,0.10,0.625,4.00,8.59,8.06989
1,0.25,0.10,0.625,4.00,9.28,7.24094
1,0.25,0.10,0.625,4.00,10.02,6.46491
1,0.25,0.10,0.625,4.00,10.82,5.76966
1,0.25,0.10,0.625,4.00,11.68,5.17335
1,0.25,0.10,0.625,4.00,12.61,4.64917
1,0.25,0.10,0.625,4.00,13.62,4.16445
1,0.25,0.10,0.625,4.00,14.71,3.69714
1,0.25,0.10,0.625,4.00,15.88,3.29612
1,0.25,0.10,0.625,4.00,17.15,2.9471
1,0.25,0.10,0.625,4.00,18.52,2.61926
1,0.25,0.10,0.625,4.00,20,2.34269
1,0.25,0.10,1.250,0.25,1,43934.7
1,0.25,0.10,1.250,0.25,1.08,43052.6
1,0.25,0.10,1.250,0.25,1.17,42077.6
1,0.25,0.10,1.250,0.25,1.26,41136.5
1,0.25,0.10,1.250,0.25,1.36,39656.3
1,0.25,0.10,1.250,0.25,1.47,37292.1
1,0.25,0.10,1.250,0.25,1.59,34406.4
1,0.25,0.10,1.250,0.25,1.71,31619.7
1,0.25,0.10,1.250,0.25,1.85,28503.8
1,0.25,0.10,1.250,0.25,2,25376.4
1,0.25,0.10,1.250,0.25,2.16,22770.8
1,0.25,0.10,1.250,0.25,2.33,20907.6
1,0.25,0.10,1.250,0.25,2.51,19133.2
1,0.25,0.10,1.250,0.25,2.71,17392.9
1,0.25,0.10,1.250,0.25,2.93,15754.3
1,0.25,0.10,1.250,0.25,3.17,14234.8
1,0.25,0.10,1.250,0.25,3.42,12893.9
1,0.25,0.10,1.250,0.25,3.69,11666.6
1,0.25,0.10,1.250,0.25,3.99,10520.1
1,0.25,0.10,1.250,0.25,4.3,9535.81
1,0.25,0.10,1.250,0.25,4.65,8589.51
1,0.25,0.10,1.250,0.25,5.02,7738.49
1,0.25,0.10,1.250,0.25,5.42,6968.65
1,0.25,0.10,1.250,0.25,5.85,6252.28
1,0.25,0.10,1.250,0.25,6.32,5599.25
1,0.25,0.10,1.250,0.25,6.82,5026.43
1,0.25,0.10,1.250,0.25,7.37,4474.72
1,0.25,0.10,1.250,0.25,7.96,3997.02
1,0.25,0.10,1.250,0.25,8.59,3575.59
1,0.25,0.10,1.250,0.25,9.28,3175.33
1,0.25,0.10,1.250,0.25,10.02,2820.11
1,0.25,0.10,1.250,0.25,10.82,2527.1
1,0.25,0.10,1.250,0.25,11.68,2248.65
1,0.25,0.10,1.250,0.25,12.61,1989.05
1,0.25,0.10,1.250,0.25,13.62,1763.37
1,0.25,0.10,1.250,0.25,14.71,1557.58
1,0.25,0.10,1.250,0.25,15.88,1383.58
1,0.25,0.10,1.250,0.25,17.15,1231.87
1,0.25,0.10,1.250,0.25,18.52,1077.56
1,0.25,0.10,1.250,0.25,20,946.139
1,0.25,0.10,1.250,0.50,1,18625.8
1,0.25,0.10,1.250,0.50,1.08,18246.7
1,0.25,0.10,1.250,0.50,1.17,17827.9
1,0.25,0.10,1.250,0.50,1.26,17392.3
1,0.25,0.10,1.250,0.50,1.36,16570.3
1,0.25,0.10,1.250,0.50,1.47,15510.4
1,0.25,0.10,1.250,0.50,1.59,14333.4
1,0.25,0.10,1.250,0.50,1.71,13172
1,0.25,0.10,1.250,0.50,1.85,11850.2
1,0.25,0.10,1.250,0.50,2,10514.4
1,0.25,0.10,1.250,0.50,2.16,9426.57
1,0.25,0.10,1.250,0.50,2.33,8623.09
1,0.25,0.10,1.250,0.50,2.51,7870.66
1,0.25,0.10,1.250,0.50,2.71,7140.07
