N,lL,hH,LH,data_name,x,y
1,0.25,0.75,5.000,4.00,5.85,25.2341
1,0.25,0.75,5.000,4.00,6.32,23.8726
1,0.25,0.75,5.000,4.00,6.82,22.2571
1,0.25,0.75,5.000,4.00,7.37,20.5875
1,0.25,0.75,5.000,4.00,7.96,19.4065
1,0.25,0.75,5.000,4.00,8.59,18.1264
1,0.25,0.75,5.000,4.00,9.28,16.9217
1,0.25,0.75,5.000,4.00,10.02,15.9223
1,0.25,0.75,5.000,4.00,10.82,14.9588
1,0.25,0.75,5.000,4.00,11.68,14.028
1,0.25,0.75,5.000,4.00,12.61,13.0248
1,0.25,0.75,5.000,4.00,13.62,12.1931
1,0.25,0.75,5.000,4.00,14.71,11.4172
1,0.25,0.75,5.000,4.00,15.88,10.6964
1,0.25,0.75,5.000,4.00,17.15,10.0181
1,0.25,0.75,5.000,4.00,18.52,9.38565
1,0.25,0.75,5.000,4.00,20,8.76135
1,0.50,0.75,0.625,0.25,1,1668.6
1,0.50,0.75,0.625,0.25,1.08,1554.29
1,0.50,0.75,0.625,0.25,1.17,1439.95
1,0.50,0.75,0.625,0.25,1.26,1338.47
1,0.50,0.75,0.625,0.25,1.36,1238.69
1,0.50,0.75,0.625,0.25,1.47,1141.93
1,0.50,0.75,0.625,0.25,1.59,1049.2
1,0.50,0.75,0.625,0.25,1.71,967.355
1,0.50,0.75,0.625,0.25,1.85,883.122
1,0.50,0.75,0.625,0.25,2,804.129
1,0.50,0.75,0.625,0.25,2.16,730.728
1,0.50,0.75,0.625,0.25,2.33,663.15
1,0.50,0.75,0.625,0.25,2.51,601.788
1,0.50,0.75,0.625,0.25,2.71,543.544
1,0.50,0.75,0.625,0.25,2.93,489.243
1,0.50,0.75,0.625,0.25,3.17,439.188
1,0.50,0.75,0.625,0.25,3.42,395.069
1,0.50,0.75,0.625,0.25,3.69,354.328
1,0.50,0.75,0.625,0.25,3.99,316.5
1,0.50,0.75,0.625,0.25,4.3,283.561
1,0.50,0.75,0.625,0.25,4.65,252.692
1,0.50,0.75,0.625,0.25,5.02,225.571
1,0.50,0.75,0.625,0.25,5.42,201.106
1,0.50,0.75,0.625,0.25,5.85,179.5
1,0.50,0.75,0.625,0.25,6.32,160.168
1,0.50,0.75,0.625,0.25,6.82,143.138
1,0.50,0.75,0.625,0.25,7.37,127.673
1,0.50,0.75,0.625,0.25,7.96,114.35
1,0.50,0.75,0.625,0.25,8.59,102.53
1,0.50,0.75,0.625,0.25,9.28,91.9094
1,0.50,0.75,0.625,0.25,10.02,82.613
1,0.50,0.75,0.625,0.25,10.82,74.4765
1,0.50,0.75,0.625,0.25,11.68,67.487
1,0.50,0.75,0.625,0.25,12.61,61.3381
1,0.50,0.75,0.625,0.25,13.62,55.9209
1,0.50,0.75,0.625,0.25,14.71,51.0894
1,0.50,0.75,0.625,0.25,15.88,46.8528
1,0.50,0.75,0.625,0.25,17.15,42.9496
1,0.50,0.75,0.625,0.25,18.52,39.3952
1,0.50,0.75,0.625,0.25,20,36.3705
1,0.50,0.75,0.625,0.50,1,481.206
1,0.50,0.75,0.625,0.50,1.08,451.33
1,0.50,0.75,0.625,0.50,1.17,421.728
1,0.50,0.75,0.625,0.50,1.26,395.631
1,0.50,0.75,0.625,0.50,1.36,369.986
1,0.50,0.75,0.625,0.50,1.47,345.085
1,0.50,0.75,0.625,0.50,1.59,321.094
1,0.50,0.75,0.625,0.50,1.71,299.602
1,0.50,0.75,0.625,0.50,1.85,277.137
1,0.50,0.75,0.625,0.50,2,255.708
1,0.50,0.75,0.625,0.50,2.16,235.471
1,0.50,0.75,0.625,0.50,2.33,216.556
1,0.50,0.75,0.625,0.50,2.51,198.946
1,0.50,0.75,0.625,0.50,2.71,181.836
1,0.50,0.75,0.625,0.50,2.93,165.501
1,0.50,0.75,0.625,0.50,3.17,150.355
1,0.50,0.75,0.625,0.50,3.42,136.927
1,0.50,0.75,0.625,0.50,3.69,124.607
1,0.50,0.75,0.625,0.50,3.99,113.018
1,0.50,0.75,0.625,0.50,4.3,102.909
1,0.50,0.75,0.625,0.50,4.65,93.3892
1,0.50,0.75,0.625,0.50,5.02,84.9764
1,0.50,0.75,0.625,0.50,5.42,77.4044
1,0.50,0.75,0.625,0.50,5.85,70.5592
1,0.50,0.75,0.625,0.50,6.32,64.3848
1,0.50,0.75,0.625,0.50,6.82,58.9125
1,0.50,0.75,0.625,0.50,7.37,53.9488
1,0.50,0.75,0.625,0.50,7.96,49.5328
1,0.50,0.75,0.625,0.50,8.59,45.5956
1,0.50,0.75,0.625,0.50,9.28,41.9327
1,0.50,0.75,0.625,0.50,10.02,38.6495
1,0.50,0.75,0.625,0.50,10.82,35.6347
1,0.50,0.75,0.625,0.50,11.68,32.8854
1,0.50,0.75,0.625,0.50,12.61,30.3124
1,0.50,0.75,0.625,0.50,13.62,27.9539
1,0.50,0.75,0.625,0.50,14.71,25.7841
1,0.50,0.75,0.625,0.50,15.88,23.8323
1,0.50,0.75,0.625,0.50,17.15,22.0327
1,0.50,0.75,0.625,0.50,18.52,20.3782
1,0.50,0.75,0.625,0.50,20,18.8759
1,0.50,0.75,0.625,1.00,1,175.351
1,0.50,0.75,0.625,1.00,1.08,166.078
1,0.50,0.75,0.625,1.00,1.17,156.704
1,0.50,0.75,0.625,1.00,1.26,148.26
1,0.50,0.75,0.625,1.00,1.36,139.796
1,0.50,0.75,0.625,1.00,1.47,131.459
1,0.50,0.75,0.625,1.00,1.59,123.363
1,0.50,0.75,0.625,1.00,1.71,116.128
1,0.50,0.75,0.625,1.00,1.85,108.568
1,0.50,0.75,0.625,1.00,2,101.354
1,0.50,0.75,0.625,1.00,2.16,94.5131
1,0.50,0.75,0.625,1.00,2.33,88.0917
1,0.50,0.75,0.625,1.00,2.51,82.0899
1,0.50,0.75,0.625,1.00,2.71,76.2441
1,0.50,0.75,0.625,1.00,2.93,70.637
1,0.50,0.75,0.625,1.00,3.17,65.3565
1,0.50,0.75,0.625,1.00,3.42,60.6184
1,0.50,0.75,0.625,1.00,3.69,56.1993
1,0.50,0.75,0.625,1.00,3.99,51.9577
1,0.50,0.75,0.625,1.00,4.3,48.1628
1,0.50,0.75,0.625,1.00,4.65,44.4635
1,0.50,0.75,0.625,1.00,5.02,41.1017
1,0.50,0.75,0.625,1.00,5.42,37.9809
1,0.50,0.75,0.625,1.00,5.85,35.0939
1,0.50,0.75,0.625,1.00,6.32,32.3919
1,0.50,0.75,0.625,1.00,6.82,29.9294
1,0.50,0.75,0.625,1.00,7.37,27.6093
1,0.50,0.75,0.625,1.00,7.96,25.4786
1,0.50,0.75,0.625,1.00,8.59,23.5472
1,0.50,0.75,0.625,1.00,9.28,21.7464
1,0.50,0.75,0.625,1.00,10.02,20.1016
1,0.50,0.75,0.625,1.00,10.82,18.5767
1,0.50,0.75,0.625,1.00,11.68,17.1717
1,0.50,0.75,0.625,1.00,12.61,15.8592
1,0.50,0.75,0.625,1.00,13.62,14.6393
1,0.50,0.75,0.625,1.00,14.71,13.5202
1,0.50,0.75,0.625,1.00,15.88,12.4978
1,0.50,0.75,0.625,1.00,17.15,11.5624
1,0.50,0.75,0.625,1.00,18.52,10.7076
1,0.50,0.75,0.625,1.00,20,9.91541
1,0.50,0.75,0.625,2.00,1,75.7236
1,0.50,0.75,0.625,2.00,1.08,72.1118
1,0.50,0.75,0.625,2.00,1.17,68.4479
1,0.50,0.75,0.625,2.00,1.26,65.1233
1,0.50,0.75,0.625,2.00,1.36,61.7586
1,0.50,0.75,0.625,2.00,1.47,58.3902
1,0.50,0.75,0.625,2.00,1.59,55.0863
1,0.50,0.75,0.625,2.00,1.71,52.1146
1,0.50,0.75,0.625,2.00,1.85,48.9951
1,0.50,0.75,0.625,2.00,2,46.0156
1,0.50,0.75,0.625,2.00,2.16,43.1943
1,0.50,0.75,0.625,2.00,2.33,40.5506
1,0.50,0.75,0.625,2.00,2.51,38.0753
1,0.50,0.75,0.625,2.00,2.71,35.6482
1,0.50,0.75,0.625,2.00,2.93,33.2905
1,0.50,0.75,0.625,2.00,3.17,31.0298
1,0.50,0.75,0.625,2.00,3.42,28.9697
1,0.50,0.75,0.625,2.00,3.69,27.0134
1,0.50,0.75,0.625,2.00,3.99,25.1171
1,0.50,0.75,0.625,2.00,4.3,23.4184
1,0.50,0.75,0.625,2.00,4.65,21.7485
1,0.50,0.75,0.625,2.00,5.02,20.2209
1,0.50,0.75,0.625,2.00,5.42,18.7887
1,0.50,0.75,0.625,2.00,5.85,17.442
1,0.50,0.75,0.625,2.00,6.32,16.157
1,0.50,0.75,0.625,2.00,6.82,14.9765
1,0.50,0.75,0.625,2.00,7.37,13.8665
1,0.50,0.75,0.625,2.00,7.96,12.8429
1,0.50,0.75,0.625,2.00,8.59,11.9116
1,0.50,0.75,0.625,2.00,9.28,11.0366
1,0.50,0.75,0.625,2.00,10.02,10.2384
1,0.50,0.75,0.625,2.00,10.82,9.48322
1,0.50,0.75,0.625,2.00,11.68,8.78343
1,0.50,0.75,0.625,2.00,12.61,8.13395
1,0.50,0.75,0.625,2.00,13.62,7.53697
1,0.50,0.75,0.625,2.00,14.71,6.98466
1,0.50,0.75,0.625,2.00,15.88,6.47587
1,0.50,0.75,0.625,2.00,17.15,6.009
1,0.50,0.75,0.625,2.00,18.52,5.58362
1,0.50,0.75,0.625,2.00,20,5.19431
1,0.50,0.75,0.625,4.00,1,34.9382
1,0.50,0.75,0.625,4.00,1.08,33.4415
1,0.50,0.75,0.625,4.00,1.17,31.9113
1,0.50,0.75,0.625,4.00,1.26,30.5137
1,0.50,0.75,0.625,4.00,1.36,29.0887
1,0.50,0.75,0.625,4.00,1.47,27.6531
1,0.50,0.75,0.625,4.00,1.59,26.2334
1,0.50,0.75,0.625,4.00,1.71,24.9415
1,0.50,0.75,0.625,4.00,1.85,23.5687
1,0.50,0.75,0.625,4.00,2,22.239
1,0.50,0.75,0.625,4.00,2.16,20.9737
1,0.50,0.75,0.625,4.00,2.33,19.7755
1,0.50,0.75,0.625,4.00,2.51,18.6418
1,0.50,0.75,0.625,4.00,2.71,17.5145
1,0.50,0.75,0.625,4.00,2.93,16.4051
1,0.50,0.75,0.625,4.00,3.17,15.3223
1,0.50,0.75,0.625,4.00,3.42,14.3263
1,0.50,0.75,0.625,4.00,3.69,13.3881
1,0.50,0.75,0.625,4.00,3.99,12.485
1,0.50,0.75,0.625,4.00,4.3,11.6753
1,0.50,0.75,0.625,4.00,4.65,10.882
1,0.50,0.75,0.625,4.00,5.02,10.1512
1,0.50,0.75,0.625,4.00,5.42,9.45313
1,0.50,0.75,0.625,4.00,5.85,8.79328
1,0.50,0.75,0.625,4.00,6.32,8.17237
1,0.50,0.75,0.625,4.00,6.82,7.60001
1,0.50,0.75,0.625,4.00,7.37,7.06131
1,0.50,0.75,0.625,4.00,7.96,6.56314
1,0.50,0.75,0.625,4.00,8.59,6.10658
1,0.50,0.75,0.625,4.00,9.28,5.67741
1,0.50,0.75,0.625,4.00,10.02,5.28772
1,0.50,0.75,0.625,4.00,10.82,4.92913
1,0.50,0.75,0.625,4.00,11.68,4.60568
1,0.50,0.75,0.625,4.00,12.61,4.31218
1,0.50,0.75,0.625,4.00,13.62,4.04038
1,0.50,0.75,0.625,4.00,14.71,3.79248
1,0.50,0.75,0.625,4.00,15.88,3.56582
1,0.50,0.75,0.625,4.00,17.15,3.35555
1,0.50,0.75,0.625,4.00,18.52,3.1665
1,0.50,0.75,0.625,4.00,20,2.99816
1,0.50,0.75,1.250,0.25,1,3425.69
1,0.50,0.75,1.250,0.25,1.08,3249.92
1,0.50,0.75,1.250,0.25,1.17,3063.64
1,0.50,0.75,1.250,0.25,1.26,2890.82
1,0.50,0.75,1.250,0.25,1.36,2704.53
1,0.50,0.75,1.250,0.25,1.47,2502.75
1,0.50,0.75,1.250,0.25,1.59,2311.07
1,0.50,0.75,1.250,0.25,1.71,1964.64
1,0.50,0.75,1.250,0.25,1.85,1667.2
1,0.50,0.75,1.250,0.25,2,1467.17
1,0.50,0.75,1.250,0.25,2.16,1289.68
1,0.50,0.75,1.250,0.25,2.33,1153.29
1,0.50,0.75,1.250,0.25,2.51,1031.38
1,0.50,0.75,1.250,0.25,2.71,919.272
1,0.50,0.75,1.250,0.25,2.93,828.859
1,0.50,0.75,1.250,0.25,3.17,740.259
1,0.50,0.75,1.250,0.25,3.42,666.599
1,0.50,0.75,1.250,0.25,3.69,598.862
1,0.50,0.75,1.250,0.25,3.99,535.485
1,0.50,0.75,1.250,0.25,4.3,480.538
1,0.50,0.75,1.250,0.25,4.65,428.782
1,0.50,0.75,1.250,0.25,5.02,383.463
1,0.50,0.75,1.250,0.25,5.42,342.892
1,0.50,0.75,1.250,0.25,5.85,306.685
1,0.50,0.75,1.250,0.25,6.32,274.254
1,0.50,0.75,1.250,0.25,6.82,245.654
1,0.50,0.75,1.250,0.25,7.37,219.347
1,0.50,0.75,1.250,0.25,7.96,196.291
1,0.50,0.75,1.250,0.25,8.59,175.79
1,0.50,0.75,1.250,0.25,9.28,157.393
1,0.50,0.75,1.250,0.25,10.02,141.288
1,0.50,0.75,1.250,0.25,10.82,126.947
1,0.50,0.75,1.250,0.25,11.68,114.34
1,0.50,0.75,1.250,0.25,12.61,103.353
1,0.50,0.75,1.250,0.25,13.62,93.5032
1,0.50,0.75,1.250,0.25,14.71,84.7183
1,0.50,0.75,1.250,0.25,15.88,77.1636
1,0.50,0.75,1.250,0.25,17.15,70.3276
1,0.50,0.75,1.250,0.25,18.52,64.2053
1,0.50,0.75,1.250,0.25,20,58.771
1,0.50,0.75,1.250,0.50,1,1395.57
1,0.50,0.75,1.250,0.50,1.08,1367.85
1,0.50,0.75,1.250,0.50,1.17,1320.87
1,0.50,0.75,1.250,0.50,1.26,1263.5
1,0.50,0.75,1.250,0.50,1.36,1174.52
1,0.50,0.75,1.250,0.50,1.47,1082.21
1,0.50,0.75,1.250,0.50,1.59,993.044
1,0.50,0.75,1.250,0.50,1.71,766.636
1,0.50,0.75,1.250,0.50,1.85,591.64
1,0.50,0.75,1.250,0.50,2,495.258
1,0.50,0.75,1.250,0.50,2.16,415.959
1,0.50,0.75,1.250,0.50,2.33,365.905
1,0.50,0.75,1.250,0.50,2.51,324.217
1,0.50,0.75,1.250,0.50,2.71,288.813
1,0.50,0.75,1.250,0.50,2.93,263.449
1,0.50,0.75,1.250,0.50,3.17,238.844
1,0.50,0.75,1.250,0.50,3.42,218.535
1,0.50,0.75,1.250,0.50,3.69,199.704
1,0.50,0.75,1.250,0.50,3.99,181.799
1,0.50,0.75,1.250,0.50,4.3,166.074
1,0.50,0.75,1.250,0.50,4.65,151.055
1,0.50,0.75,1.250,0.50,5.02,137.703
1,0.50,0.75,1.250,0.50,5.42,125.517
1,0.50,0.75,1.250,0.50,5.85,114.492
1,0.50,0.75,1.250,0.50,6.32,104.461
1,0.50,0.75,1.250,0.50,6.82,95.5149
1,0.50,0.75,1.250,0.50,7.37,87.3355
1,0.50,0.75,1.250,0.50,7.96,80.0005
1,0.50,0.75,1.250,0.50,8.59,73.4361
1,0.50,0.75,1.250,0.50,9.28,67.3386
1,0.50,0.75,1.250,0.50,10.02,61.8158
1,0.50,0.75,1.250,0.50,10.82,56.7237
1,0.50,0.75,1.250,0.50,11.68,52.1024
1,0.50,0.75,1.250,0.50,12.61,47.9139
1,0.50,0.75,1.250,0.50,13.62,44.0827
1,0.50,0.75,1.250,0.50,14.71,40.571
1,0.50,0.75,1.250,0.50,15.88,37.395
1,0.50,0.75,1.250,0.50,17.15,34.4951
1,0.50,0.75,1.250,0.50,18.52,31.8376
1,0.50,0.75,1.250,0.50,20,29.4283
1,0.50,0.75,1.250,1.00,1,343.992
1,0.50,0.75,1.250,1.00,1.08,344.008
1,0.50,0.75,1.250,1.00,1.17,342.455
1,0.50,0.75,1.250,1.00,1.26,335.294
1,0.50,0.75,1.250,1.00,1.36,321.868
1,0.50,0.75,1.250,1.00,1.47,303.586
1,0.50,0.75,1.250,1.00,1.59,280.38
1,0.50,0.75,1.250,1.00,1.71,220.816
1,0.50,0.75,1.250,1.00,1.85,180.934
1,0.50,0.75,1.250,1.00,2,160.455
1,0.50,0.75,1.250,1.00,2.16,145.037
1,0.50,0.75,1.250,1.00,2.33,133.99
1,0.50,0.75,1.250,1.00,2.51,124.477
1,0.50,0.75,1.250,1.00,2.71,115.642
1,0.50,0.75,1.250,1.00,2.93,107.463
1,0.50,0.75,1.250,1.00,3.17,99.7289
1,0.50,0.75,1.250,1.00,3.42,92.7855
1,0.50,0.75,1.250,1.00,3.69,86.2727
1,0.50,0.75,1.250,1.00,3.99,79.9726
1,0.50,0.75,1.250,1.00,4.3,74.2926
1,0.50,0.75,1.250,1.00,4.65,68.7283
1,0.50,0.75,1.250,1.00,5.02,63.6295
1,0.50,0.75,1.250,1.00,5.42,58.8593
1,0.50,0.75,1.250,1.00,5.85,54.4319
1,0.50,0.75,1.250,1.00,6.32,50.2846
1,0.50,0.75,1.250,1.00,6.82,46.5061
1,0.50,0.75,1.250,1.00,7.37,42.9459
1,0.50,0.75,1.250,1.00,7.96,39.6731
1,0.50,0.75,1.250,1.00,8.59,36.6887
1,0.50,0.75,1.250,1.00,9.28,33.89
1,0.50,0.75,1.250,1.00,10.02,31.3315
1,0.50,0.75,1.250,1.00,10.82,28.9612
1,0.50,0.75,1.250,1.00,11.68,26.764
1,0.50,0.75,1.250,1.00,12.61,24.7313
1,0.50,0.75,1.250,1.00,13.62,22.8477
1,0.50,0.75,1.250,1.00,14.71,21.1079
1,0.50,0.75,1.250,1.00,15.88,19.5027
1,0.50,0.75,1.250,1.00,17.15,18.0233
1,0.50,0.75,1.250,1.00,18.52,16.674
1,0.50,0.75,1.250,1.00,20,15.4287
1,0.50,0.75,1.250,2.00,1,121.399
1,0.50,0.75,1.250,2.00,1.08,116.414
1,0.50,0.75,1.250,2.00,1.17,110.86
1,0.50,0.75,1.250,2.00,1.26,104.632
1,0.50,0.75,1.250,2.00,1.36,98.8069
1,0.50,0.75,1.250,2.00,1.47,93.2564
1,0.50,0.75,1.250,2.00,1.59,88.0517
1,0.50,0.75,1.250,2.00,1.71,80.4404
1,0.50,0.75,1.250,2.00,1.85,73.6431
1,0.50,0.75,1.250,2.00,2,68.5294
1,0.50,0.75,1.250,2.00,2.16,63.975
1,0.50,0.75,1.250,2.00,2.33,60.1017
1,0.50,0.75,1.250,2.00,2.51,56.497
1,0.50,0.75,1.250,2.00,2.71,52.9561
1,0.50,0.75,1.250,2.00,2.93,49.6057
1,0.50,0.75,1.250,2.00,3.17,46.3391
1,0.50,0.75,1.250,2.00,3.42,43.3909
1,0.50,0.75,1.250,2.00,3.69,40.5936
1,0.50,0.75,1.250,2.00,3.99,37.8645
1,0.50,0.75,1.250,2.00,4.3,35.3892
1,0.50,0.75,1.250,2.00,4.65,32.9495
1,0.50,0.75,1.250,2.00,5.02,30.6969
1,0.50,0.75,1.250,2.00,5.42,28.5763
1,0.50,0.75,1.250,2.00,5.85,26.5856
1,0.50,0.75,1.250,2.00,6.32,24.6981
1,0.50,0.75,1.250,2.00,6.82,22.9618
1,0.50,0.75,1.250,2.00,7.37,21.298
1,0.50,0.75,1.250,2.00,7.96,19.7503
1,0.50,0.75,1.250,2.00,8.59,18.3376
1,0.50,0.75,1.250,2.00,9.28,17.0051
1,0.50,0.75,1.250,2.00,10.02,15.7774
1,0.50,0.75,1.250,2.00,10.82,14.636
1,0.50,0.75,1.250,2.00,11.68,13.5676
1,0.50,0.75,1.250,2.00,12.61,12.5562
1,0.50,0.75,1.250,2.00,13.62,11.618
1,0.50,0.75,1.250,2.00,14.71,10.756
1,0.50,0.75,1.250,2.00,15.88,9.96418
1,0.50,0.75,1.250,2.00,17.15,9.23306
1,0.50,0.75,1.250,2.00,18.52,8.56209
1,0.50,0.75,1.250,2.00,20,7.93601
1,0.50,0.75,1.250,4.00,1,51.5684
1,0.50,0.75,1.250,4.00,1.08,49.9878
1,0.50,0.75,1.250,4.00,1.17,48.1993
1,0.50,0.75,1.250,4.00,1.26,46.5168
1,0.50,0.75,1.250,4.00,1.36,44.7769
1,0.50,0.75,1.250,4.00,1.47,43.0622
1,0.50,0.75,1.250,4.00,1.59,41.3867
1,0.50,0.75,1.250,4.00,1.71,38.3459
1,0.50,0.75,1.250,4.00,1.85,35.4108
1,0.50,0.75,1.250,4.00,2,33.1426
1,0.50,0.75,1.250,4.00,2.16,30.9662
1,0.50,0.75,1.250,4.00,2.33,29.133
1,0.50,0.75,1.250,4.00,2.51,27.3898
1,0.50,0.75,1.250,4.00,2.71,25.6604
1,0.50,0.75,1.250,4.00,2.93,24.1471
1,0.50,0.75,1.250,4.00,3.17,22.5945
1,0.50,0.75,1.250,4.00,3.42,21.2356
1,0.50,0.75,1.250,4.00,3.69,19.9282
1,0.50,0.75,1.250,4.00,3.99,18.6499
1,0.50,0.75,1.250,4.00,4.3,17.4971
1,0.50,0.75,1.250,4.00,4.65,16.3569
1,0.50,0.75,1.250,4.00,5.02,15.2964
1,0.50,0.75,1.250,4.00,5.42,14.2848
1,0.50,0.75,1.250,4.00,5.85,13.3208
1,0.50,0.75,1.250,4.00,6.32,12.3891
1,0.50,0.75,1.250,4.00,6.82,11.5271
1,0.50,0.75,1.250,4.00,7.37,10.713
1,0.50,0.75,1.250,4.00,7.96,9.95929
1,0.50,0.75,1.250,4.00,8.59,9.26676
1,0.50,0.75,1.250,4.00,9.28,8.61248
1,0.50,0.75,1.250,4.00,10.02,8.00542
1,0.50,0.75,1.250,4.00,10.82,7.42352
1,0.50,0.75,1.250,4.00,11.68,6.88459
1,0.50,0.75,1.250,4.00,12.61,6.38987
1,0.50,0.75,1.250,4.00,13.62,5.92846
1,0.50,0.75,1.250,4.00,14.71,5.50348
1,0.50,0.75,1.250,4.00,15.88,5.1119
1,0.50,0.75,1.250,4.00,17.15,4.74573
1,0.50,0.75,1.250,4.00,18.52,4.41039
1,0.50,0.75,1.250,4.00,20,4.11248
1,0.50,0.75,2.500,0.25,1,4420.51
1,0.50,0.75,2.500,0.25,1.08,4261.9
1,0.50,0.75,2.500,0.25,1.17,4091.39
1,0.50,0.75,2.500,0.25,1.26,3914.68
1,0.50,0.75,2.500,0.25,1.36,3722.12
1,0.50,0.75,2.500,0.25,1.47,3517
1,0.50,0.75,2.500,0.25,1.59,3308.5
1,0.50,0.75,2.500,0.25,1.71,3124.38
1,0.50,0.75,2.500,0.25,1.85,2928.2
1,0.50,0.75,2.500,0.25,2,2745.71
1,0.50,0.75,2.500,0.25,2.16,2561.98
1,0.50,0.75,2.500,0.25,2.33,2384.42
1,0.50,0.75,2.500,0.25,2.51,2208.68
1,0.50,0.75,2.500,0.25,2.71,2019.06
1,0.50,0.75,2.500,0.25,2.93,1838.76
1,0.50,0.75,2.500,0.25,3.17,1665.8
1,0.50,0.75,2.500,0.25,3.42,1433.7
1,0.50,0.75,2.500,0.25,3.69,1214.98
1,0.50,0.75,2.500,0.25,3.99,1066.54
1,0.50,0.75,2.500,0.25,4.3,937.183
1,0.50,0.75,2.500,0.25,4.65,817.577
1,0.50,0.75,2.500,0.25,5.02,726.21
1,0.50,0.75,2.500,0.25,5.42,631.877
1,0.50,0.75,2.500,0.25,5.85,558.897
1,0.50,0.75,2.500,0.25,6.32,485.298
1,0.50,0.75,2.500,0.25,6.82,429.575
1,0.50,0.75,2.500,0.25,7.37,379.647
1,0.50,0.75,2.500,0.25,7.96,335.496
1,0.50,0.75,2.500,0.25,8.59,293.5
1,0.50,0.75,2.500,0.25,9.28,259.606
1,0.50,0.75,2.500,0.25,10.02,230.345
1,0.50,0.75,2.500,0.25,10.82,204.849
1,0.50,0.75,2.500,0.25,11.68,182.905
1,0.50,0.75,2.500,0.25,12.61,164.172
1,0.50,0.75,2.500,0.25,13.62,147.82
1,0.50,0.75,2.500,0.25,14.71,133.631
1,0.50,0.75,2.500,0.25,15.88,121.37
1,0.50,0.75,2.500,0.25,17.15,110.54
1,0.50,0.75,2.500,0.25,18.52,100.826
1,0.50,0.75,2.500,0.25,20,91.9615
1,0.50,0.75,2.500,0.50,1,1156.48
1,0.50,0.75,2.500,0.50,1.08,1128.95
1,0.50,0.75,2.500,0.50,1.17,1093.89
1,0.50,0.75,2.500,0.50,1.26,1057.36
1,0.50,0.75,2.500,0.50,1.36,1022.9
1,0.50,0.75,2.500,0.50,1.47,1009.95
1,0.50,0.75,2.500,0.50,1.59,1009.14
1,0.50,0.75,2.500,0.50,1.71,1010.27
1,0.50,0.75,2.500,0.50,1.85,1029.73
1,0.50,0.75,2.500,0.50,2,1017.96
1,0.50,0.75,2.500,0.50,2.16,989.376
1,0.50,0.75,2.500,0.50,2.33,947.565
1,0.50,0.75,2.500,0.50,2.51,887.711
1,0.50,0.75,2.500,0.50,2.71,817.647
1,0.50,0.75,2.500,0.50,2.93,744.945
1,0.50,0.75,2.500,0.50,3.17,673.504
1,0.50,0.75,2.500,0.50,3.42,543.347
1,0.50,0.75,2.500,0.50,3.69,423.579
1,0.50,0.75,2.500,0.50,3.99,360.678
1,0.50,0.75,2.500,0.50,4.3,307.71
1,0.50,0.75,2.500,0.50,4.65,262.186
1,0.50,0.75,2.500,0.50,5.02,233.408
1,0.50,0.75,2.500,0.50,5.42,201.838
1,0.50,0.75,2.500,0.50,5.85,180.599
1,0.50,0.75,2.500,0.50,6.32,160.113
1,0.50,0.75,2.500,0.50,6.82,145.303
1,0.50,0.75,2.500,0.50,7.37,132.204
1,0.50,0.75,2.500,0.50,7.96,120.771
1,0.50,0.75,2.500,0.50,8.59,111.054
1,0.50,0.75,2.500,0.50,9.28,102.058
1,0.50,0.75,2.500,0.50,10.02,93.8735
1,0.50,0.75,2.500,0.50,10.82,86.2809
1,0.50,0.75,2.500,0.50,11.68,79.2806
1,0.50,0.75,2.500,0.50,12.61,72.8989
1,0.50,0.75,2.500,0.50,13.62,66.973
1,0.50,0.75,2.500,0.50,14.71,61.5444
1,0.50,0.75,2.500,0.50,15.88,56.5863
1,0.50,0.75,2.500,0.50,17.15,52.0489
1,0.50,0.75,2.500,0.50,18.52,47.9516
1,0.50,0.75,2.500,0.50,20,44.2131
1,0.50,0.75,2.500,1.00,1,352.751
1,0.50,0.75,2.500,1.00,1.08,342.97
1,0.50,0.75,2.500,1.00,1.17,331.412
1,0.50,0.75,2.500,1.00,1.26,320.01
1,0.50,0.75,2.500,1.00,1.36,308.958
1,0.50,0.75,2.500,1.00,1.47,299.94
1,0.50,0.75,2.500,1.00,1.59,291.872
1,0.50,0.75,2.500,1.00,1.71,284.31
1,0.50,0.75,2.500,1.00,1.85,276.927
1,0.50,0.75,2.500,1.00,2,270.544
1,0.50,0.75,2.500,1.00,2.16,263.996
1,0.50,0.75,2.500,1.00,2.33,256.708
1,0.50,0.75,2.500,1.00,2.51,244.829
1,0.50,0.75,2.500,1.00,2.71,232.087
1,0.50,0.75,2.500,1.00,2.93,216.753
1,0.50,0.75,2.500,1.00,3.17,198.936
1,0.50,0.75,2.500,1.00,3.42,164.398
1,0.50,0.75,2.500,1.00,3.69,136.873
1,0.50,0.75,2.500,1.00,3.99,122.548
1,0.50,0.75,2.500,1.00,4.3,111.287
1,0.50,0.75,2.500,1.00,4.65,101.668
1,0.50,0.75,2.500,1.00,5.02,93.8782
1,0.50,0.75,2.500,1.00,5.42,86.4706
1,0.50,0.75,2.500,1.00,5.85,79.9708
1,0.50,0.75,2.500,1.00,6.32,73.9023
1,0.50,0.75,2.500,1.00,6.82,68.4277
1,0.50,0.75,2.500,1.00,7.37,63.245
1,0.50,0.75,2.500,1.00,7.96,58.4644
1,0.50,0.75,2.500,1.00,8.59,54.1475
1,0.50,0.75,2.500,1.00,9.28,50.0985
1,0.50,0.75,2.500,1.00,10.02,46.3829
